Expéditeur,Notes,References,Noms cités,Sujet,Titre,Date,Provenance,Destination,Destinataire,Year
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Il sabato prossimo passato, con partecipazione, e permissione del Gran Duca Serenissimo...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 35, c. 93r-v<br/>
</td>","Capponi, Ferrante, 1611-1689,(citato.)Gondi, Carlo Antonio, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Gondi Carlo Antonio,10/11/1689,,,Gondi Carlo Antonio,1689
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Con tutte le nostre buone levate della mattina, et il tempo assai quieto goduto nel viaggio...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 36, c. 94r-95r<br/>
</td>","Zefferini,(citato.)Panciatichi, Francesco, 1627-1696,(destinatario.)",Argomenti privati,Viviani Vincenzo a Panciatichi Francesco,20/12/1689,Roma,,Panciatichi Francesco,1689
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Dal Signor Abate Quaratesi intenderà V. S. Illustrissima con lettere di questa sera ciò ch'io medesimo...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 37, c. 96r<br/>
</td>","Ciaccheri, Giuliano, sec. XVII,(citato.)Panciatichi, Francesco, 1627-1696,(destinatario.)",Argomenti privati,Viviani Vincenzo a Panciatichi Francesco,27/12/1689,Roma,,Panciatichi Francesco,1689
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Ho precisa necessità di carteggiare con la Paternità V. Reverendissima in materia letteraria di gran momento...""Minuta autografaPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 152-153
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 38, c. 97r<br/>
</td>","Tortori,(citato.)Baldigiani, Antonio, 1647-1711,(destinatario.)",Notizie di libri,Viviani Vincenzo a Baldigiani Antonio,22/08/1690,Firenze,Roma,Baldigiani Antonio,1690
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Rendo infinite grazie a  V. P. Reverendissima dell'animo che si compiace darmi di aprirle i sentimenti...""Minuta autografaPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 153-155
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 39, c. 97v-98v<br/>
</td>","Baldigiani, Antonio, 1647-1711,(destinatario.)Torricelli, Evangelista, 1608-1647,(citato.)Galilei, Galileo, 1564-1642,(citato.)Medici, Leopoldo de', 1617-1675,(citato.)Copernicus, Nicolaus, 1473-1543,(citato.)",Notizie di libri,Viviani Vincenzo a Baldigiani Antonio,post22/08/1690,,Roma,Baldigiani Antonio,1690
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Iersera su le due ore di notte nell'uscire dall'audienza di questo Principe Serenissimo intesi...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 40, c. 99r<br/>
</td>","Guglielmini, Domenico, 1655-1710,(destinatario.)Viviani,(citato.)Galilei, Galileo, 1564-1642,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Aldovrandi,(citato.)",Notizie di libri,Viviani Vincenzo a Guglielmini Domenico,2/09/1690,,Bologna,Guglielmini Domenico,1690
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Ho lette e riletta l'informazione che fa a V. S. il Signor Franconi su questa sua pianta, ma non ho ben compresi...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 43, c. 102r-103r<br/>
</td>","Nardi, Giovanni, 1585-1654,(citato.)Gondi, Carlo Antonio, sec. XVII,(destinatario.)",Idraulica,Viviani Vincenzo a Gondi Carlo Antonio,18/06/1691,,,Gondi Carlo Antonio,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Averà sentito V. S. Illustrissima dal signor Giovanni Filippo Cecchi come ho concordato...""Minuta autografa. A c. 104v schizzi e calcoli matematici
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 44, c. 104r<br/>
</td>","Finetti, Andrea, sec. XVII,(destinatario.)Lorenzini, sec. XVII,(citato.)Cecchi, Giovanni Filippo, sec. XVII,(citato.)Banelli, Francesco, sec. XVII,(citato.)",Notizie di libri,Viviani Vincenzo a Finetti Andrea,16/07/1691,,,Finetti Andrea,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Per l'indebito abbracciamento della cannuccia fatto far al Nosei dentro al dominio di S. A. S. stimerei...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 45, c. 105r-106v<br/>
</td>","Gondi, Carlo Antonio, sec. XVII,(destinatario.)Rosei, Felice, sec. XVII,(citato.)De Vecchi, Bernardino, sec. XVII,(citato.)Corrado, Giovanni, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Gondi Carlo Antonio,20/07/1691,,,Gondi Carlo Antonio,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Ho fatto così gran conto delle grandissime riflessioni di V. S. Illustrissima sopra quella voce...""Minuta autografaPubbl. in: Lettere familiari del conte Lorenzo Magalotti, e di altri insigni uomini a lui scritte, Firenze 1769, 51-54
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 46, c. 107r-108r<br/>
</td>","Magalotti, Lorenzo, 1637-1712,(destinatario.)Rucellai,(citato.)Ferroni, Giuseppe, 1628-1709,(citato.)De Vecchi, Bernardino, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Magalotti Lorenzo,24/07/1691,,,Magalotti Lorenzo,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Ricevei iersera le accluse tre lettere del Signor Nardi di Chiusi al Signor Cavalier de Vecchi...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 47, c. 109r<br/>
</td>","Gondi, Carlo Antonio, sec. XVII,(destinatario.)Nardi, Giovanni, 1585-1654,(citato.)De Vecchi, Bernardino, sec. XVII,(citato.)Ciaccheri, Giuliano, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Gondi Carlo Antonio,8/08/1691,,,Gondi Carlo Antonio,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Come si porta il venerabile sapientissimo Socrate del nostro secolo col Signor [...] mio caro amico...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 48, c. 110r-v<br/>
</td>","Ricasoli, Bettino, sec. XVII,(citato.)Boulliau, Ismael, 1605-1691,(destinatario.)",Argomenti privati,Viviani Vincenzo a Boulliau Ismael,15/08/1691,,,Boulliau Ismael,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Vincenzo Viviani supplica l'Illustrissimo Signor Barone Bettino Ricasoli a fargli pervenire da Parigi...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 49, c. 111r<br/>
</td>","Comiers, Claude, m. 1693,(citato.)Ricasoli, Bettino, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Ricasoli Bettino,1691,,,Ricasoli Bettino,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Assai poche lettere ho avuto l'onore di ricevere da V. S. Illustrissima da 25 o più anni in qua...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 50, c. 112r-v<br/>
</td>","Cassini, Giovanni Domenico, 1625-1712,(destinatario.)Ricasoli, Bettino, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Cassini Giovanni Domenico,ante27/04/1692,,,Cassini Giovanni Domenico,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Esibirà la presente a V. S. Illustrissima il Signor Baron Bettino Ricasoli inviato straordinario...""Minuta autografa. La  c. 114r contenente un postscriptum è stata  erroneamente posta fra le cc. 113 e 115
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 51, c. 113r-115v<br/>
</td>","Ricasoli, Bettino, sec. XVII,(citato.)Foucher, Simon, 1644-1696,(destinatario.)",Argomenti privati,Viviani Vincenzo a Foucher Simon,25/08/1691,,,Foucher Simon,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Mi sovvien molto bene, Illustrissimo Signore, che quando all'istanza del Signor Riccardo...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 52, c. 116r-117r<br/>
</td>","Riccardi, Niccolò, 1585-1639,(citato.)Carnesecchi,(citato.)",Idraulica,Viviani Vincenzo a [non identificato],5/09/1691,Firenze,,[non identificato],1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Non mancai d'indirizzare a V. S. a Madrid la ricevuta della cassetta...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 53, c. 118r-v<br/>
</td>","Rinaldini, Carlo, 1615-1698,(citato.)Viscardi, Rolando, sec. XVII,(destinatario.)",Matematica,Viviani Vincenzo a Viscardi Rolando,14/10/1691,Firenze,Madrid,Viscardi Rolando,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Per assicurarsi che le figure dell'Appollonio nel porle un'opera tornino bene a dovere, prima che io...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 54, c. 119r<br/>
</td>","Barelli,(citato.)Finetti, Andrea, sec. XVII,(destinatario.)",Notizie di libri,Viviani Vincenzo a Finetti Andrea,28/11/1691,,,Finetti Andrea,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Su la speranza che significò d'aver il Signor Nardi di Chiusi che il Rosei Soprantendente delle Chiane...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 55, c. 120r<br/>
</td>","Rosei, Felice, sec. XVII,(citato.)Nardi, Giovanni, 1585-1654,(citato.)Gondi, Carlo Antonio, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Gondi Carlo Antonio,24/12/1691,,,Gondi Carlo Antonio,1691
Viviani Vincenzo,"Tipologia: letteraIncipit: ""A ragione potrà bensì V. S. Illustrissima aver detto al sentire l'istanze fattele per me dal Nostro...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 56, c. 121r-124r<br/>
</td>","Malpighi, Marcello, 1628-1694,(destinatario.)Bellini,(citato.)Gassendi, Pierre, 1592-1655,(citato.)Copernicus, Nicolaus, 1473-1543,(citato.)Descartes, René, 1596-1650,(citato.)Galilei, Galileo, 1564-1642,(citato.)Buonfiglioli, sec. XVII-XVIII,(citato.)",Argomenti privati,Viviani Vincenzo a Malpighi Marcello,3/02/1692,Firenze,Roma,Malpighi Marcello,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""La sera del martedì prossimo passato mi pervenne dalla posta la gentilissima carta di V. S. Illustrissima...""Minuta autografa. A c. 127r frammento di problema matematicoPubbl. in: A. Pascal, Giovanni Ceva e il suo carteggio inedito con Vincenzo Viviani, in Annali di matematica pura ed applicata, s. 3, t. 24 (1915), p. 303-305
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 57, c. 125r-126r<br/>
</td>","Ceva, Giovanni, 1647-1734,(destinatario.)",Notizie di libri,Viviani Vincenzo a Ceva Giovanni,3/03/1692,Firenze,Mantova,Ceva Giovanni,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Ottimo è il pensiero di V. R. di mandar quell'enigma al Padre Adamo Adamando in Varsavia il quale...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 58, c. 128r-v<br/>
</td>","Kochanski, Adam Adamandy, 1631-1700,(citato.)Ferroni, Giuseppe, 1628-1709,(destinatario.)",Notizie di libri,Viviani Vincenzo a Ferroni Giuseppe,6/05/1692,Firenze,Siena,Ferroni Giuseppe,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Alla prima favoritissima lettera di V. S. Illustrissima de' 18 novembre et alle 2 de' 15 aprile non mancai...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 59, c. 129r-v<br/>
</td>","Colbert, Jean Baptiste, 1619-1683,(citato.)Cassini, Giovanni Domenico, 1625-1712,(citato.)Ricasoli, Bettino, sec. XVII,(destinatario.)Casotti,(citato.)Salvini,(citato.)",Notizie di libri,Viviani Vincenzo a Ricasoli Bettino,5/06/1692,,,Ricasoli Bettino,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Ricevo benché tardi la cortesissima di V. S. de' 5 del passato...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 60, c. 129v<br/>
</td>","Vanni, Giuseppe, sec. XVII,(citato.)Casotti, Giovanni Battista, 1669-1737,(destinatario.)",Argomenti privati,Viviani Vincenzo a Casotti Giovanni Battista,5/06/1692,,,Casotti Giovanni Battista,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Se non si dava il caso ch'io mi portassi hiersera alla segretera di S. A. l'obbligatissima di V. S. Illustrissima...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 61, c. 130r-v<br/>
</td>","Ricasoli, Bettino, sec. XVII,(destinatario.)Bassetti, Apollonio, 1631-1699,(citato.)Thévenot, Melchisédech, 1620-1680,(citato.)Cassini, Giovanni Domenico, 1625-1712,(citato.)Boulliau, Ismael, 1605-1691,(citato.)",Notizie di libri,Viviani Vincenzo a Ricasoli Bettino,18/07/1692,,Parigi,Ricasoli Bettino,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Qui sono quelle cartelle di ommessioni seguite nello stampare l'operina inviata a V. S. Illustrissima...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 62, c. 131r<br/>
</td>","Gondi, Carlo Antonio, sec. XVII,(citato.)Ricasoli, Bettino, sec. XVII,(destinatario.)",Notizie di libri,Viviani Vincenzo a Ricasoli Bettino,25/07/1692,,,Ricasoli Bettino,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""In riguardare V. S. Illustrissima le cose mie non si val della semplice o nuda vista, ma del microscopio...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 63, c. 132r-133r<br/>
</td>","Galilei, Galileo, 1564-1642,(citato.)Falconieri, Paolo, 1638-1704,(destinatario.)",Notizie di libri,Viviani Vincenzo a Falconieri Paolo,9/09/1692,Firenze,Roma,Falconieri Paolo,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""E' stato superfluo che la P. V. Molto Reverenda si pigli il pensiero di capacitarmi che sia impossibile...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 64, c. 134r-v<br/>
</td>","Astorini, Elia, 1651-1702,(destinatario.)",Notizie di libri,Viviani Vincenzo a Astorini Elia,13/09/1692,,Siena,Astorini Elia,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Il Signor Giovanni Giorgio Steigrthal Luneburgese medico di quel Signor Duca, e mantenuto...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 65, c. 135r-v<br/>
</td>","Steigertahl, Johann Georg, n. ca. 1667,(citato.)Falconieri, Paolo, 1638-1704,(destinatario.)",Notizie di libri,Viviani Vincenzo a Falconieri Paolo,7/10/1692,Firenze,,Falconieri Paolo,1692
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Il Signor Abate Alessandro Aldobrandini lator di questa, degnissimo nipote dell'ultimo Signor Cardinale...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 66, c. 136r-v<br/>
</td>","Aldobrandini, Alessandro, 1667-1734,(citato.)Falconieri, Paolo, 1638-1704,(destinatario.)",Argomenti privati,Viviani Vincenzo a Falconieri Paolo,15/11/1692,,Roma,Falconieri Paolo,1692
